lat,lon,x3035,y3035,urban,dist_to_existing_km,dist_final_km,pm25_covered_before,pm25_covered_after,no2_covered_before,no2_covered_after
66.0612,18.1269,4691000,4793839,0,278.48,58.31,0,1,0,0
66.0505,18.3444,4701000,4793839,0,282.47,53.85,0,1,0,0
66.0395,18.5617,4711000,4793839,0,286.76,50.99,0,1,0,0
66.0283,18.7788,4721000,4793839,0,291.33,50.0,0,1,0,0
66.0168,18.9957,4731000,4793839,0,296.17,50.99,0,1,0,0
66.005,19.2125,4741000,4793839,0,301.26,53.85,0,1,0,0
65.9929,19.4291,4751000,4793839,0,306.59,58.31,0,1,0,0
65.9805,19.6455,4761000,4793839,0,312.16,64.03,0,0,0,0
65.9679,19.8616,4771000,4793839,0,317.94,60.83,0,1,0,0
65.955,20.0776,4781000,4793839,0,323.92,50.99,0,1,0,0
65.9418,20.2934,4791000,4793839,0,330.1,41.23,0,1,0,0
65.9283,20.509,4801000,4793839,0,336.47,31.62,0,1,0,0
65.9146,20.7243,4811000,4793839,0,343.0,22.36,0,1,0,0
65.9005,20.9395,4821000,4793839,0,349.7,14.14,0,1,0,0
65.8862,21.1544,4831000,4793839,0,356.56,10.0,0,1,0,0
65.8717,21.3691,4841000,4793839,0,363.56,14.14,0,1,0,0
65.8568,21.5835,4851000,4793839,0,370.7,22.36,0,1,0,0
65.8417,21.7978,4861000,4793839,0,377.97,31.62,0,1,0,0
65.8263,22.0118,4871000,4793839,0,385.36,41.23,0,1,0,0
65.8106,22.2255,4881000,4793839,0,392.87,50.99,0,1,0,0
65.7947,22.4391,4891000,4793839,0,400.48,60.83,0,1,0,0
65.7785,22.6523,4901000,4793839,0,408.2,70.71,0,0,0,0
65.762,22.8654,4911000,4793839,0,416.02,80.62,0,0,0,0
66.2645,15.3045,4561000,4803839,0,268.04,72.8,0,0,0,0
66.2575,15.5246,4571000,4803839,0,267.37,63.25,0,1,0,0
66.2501,15.7445,4581000,4803839,0,267.07,53.85,0,1,0,0
66.2425,15.9644,4591000,4803839,0,267.15,44.72,0,1,0,0
66.2346,16.1841,4601000,4803839,0,267.61,36.06,0,1,0,0
66.2265,16.4036,4611000,4803839,0,268.43,28.28,0,1,0,0
66.218,16.6231,4621000,4803839,0,269.62,22.36,0,1,0,0
66.2092,16.8424,4631000,4803839,0,271.18,20.0,0,1,0,0
66.2002,17.0615,4641000,4803839,0,273.09,22.36,0,1,0,0
66.1909,17.2805,4651000,4803839,0,275.36,28.28,0,1,0,0
66.1813,17.4994,4661000,4803839,0,277.96,36.06,0,1,0,0
66.1714,17.7181,4671000,4803839,0,280.9,44.72,0,1,0,0
66.1613,17.9366,4681000,4803839,0,284.16,53.85,0,1,0,0
66.1508,18.155,4691000,4803839,0,287.73,63.25,0,1,0,0
66.1401,18.3732,4701000,4803839,0,291.6,63.25,0,1,0,0
66.1291,18.5912,4711000,4803839,0,295.76,60.83,0,1,0,0
66.1178,18.8091,4721000,4803839,0,300.19,60.0,0,1,0,0
66.1062,19.0268,4731000,4803839,0,304.89,60.83,0,1,0,0
66.0944,19.2442,4741000,4803839,0,309.84,63.25,0,1,0,0
66.0823,19.4615,4751000,4803839,0,315.03,67.08,0,0,0,0
66.0699,19.6786,4761000,4803839,0,320.44,70.0,0,0,0,0
66.0572,19.8955,4771000,4803839,0,326.08,60.0,0,1,0,0
66.0442,20.1122,4781000,4803839,0,331.91,50.0,0,1,0,0
66.031,20.3287,4791000,4803839,0,337.95,40.0,0,1,0,0
66.0174,20.545,4801000,4803839,0,344.17,30.0,0,1,0,0
66.0036,20.7611,4811000,4803839,0,350.56,20.0,0,1,0,0
65.9896,20.9769,4821000,4803839,0,357.12,10.0,0,1,0,0
65.9752,21.1925,4831000,4803839,0,363.84,0.0,0,1,0,1
65.9606,21.4079,4841000,4803839,0,370.7,10.0,0,1,0,0
65.9457,21.6231,4851000,4803839,0,377.7,20.0,0,1,0,0
65.9305,21.838,4861000,4803839,0,384.84,30.0,0,1,0,0
65.9151,22.0527,4871000,4803839,0,392.1,40.0,0,1,0,0
65.8993,22.2672,4881000,4803839,0,399.48,50.0,0,1,0,0
65.8833,22.4814,4891000,4803839,0,406.97,60.0,0,1,0,0
65.8671,22.6954,4901000,4803839,0,414.57,70.0,0,0,0,0
65.8505,22.9091,4911000,4803839,0,422.27,80.0,0,0,0,0
66.3546,15.3231,4561000,4813839,0,278.0,70.71,0,0,0,0
66.3475,15.5439,4571000,4813839,0,277.36,60.83,0,1,0,0
66.3402,15.7646,4581000,4813839,0,277.07,50.99,0,1,0,0
66.3325,15.9852,4591000,4813839,0,277.15,41.23,0,1,0,0
66.3246,16.2056,4601000,4813839,0,277.59,31.62,0,1,0,0
66.3164,16.426,4611000,4813839,0,278.38,22.36,0,1,0,0
66.3079,16.6461,4621000,4813839,0,279.53,14.14,0,1,0,0
66.2991,16.8662,4631000,4813839,0,281.03,10.0,0,1,0,0
66.2901,17.0861,4641000,4813839,0,282.88,14.14,0,1,0,0
66.2807,17.3059,4651000,4813839,0,285.07,22.36,0,1,0,0
66.2711,17.5255,4661000,4813839,0,287.59,31.62,0,1,0,0
66.2612,17.7449,4671000,4813839,0,290.43,41.23,0,1,0,0
66.251,17.9642,4681000,4813839,0,293.58,50.99,0,1,0,0
66.2405,18.1833,4691000,4813839,0,297.04,60.83,0,1,0,0
66.2297,18.4022,4701000,4813839,0,300.79,70.71,0,0,0,0
66.2187,18.621,4711000,4813839,0,304.82,70.71,0,0,0,0
66.2073,18.8396,4721000,4813839,0,309.12,70.0,0,0,0,0
66.1957,19.058,4731000,4813839,0,313.69,70.71,0,0,0,0
66.1838,19.2762,4741000,4813839,0,318.5,70.0,0,0,0,0
66.1717,19.4942,4751000,4813839,0,323.55,70.71,0,0,0,0
66.1592,19.7121,4761000,4813839,0,328.82,70.71,0,0,0,0
66.1465,19.9297,4771000,4813839,0,334.31,60.83,0,1,0,0
66.1334,20.1471,4781000,4813839,0,340.01,50.99,0,1,0,0
66.1202,20.3643,4791000,4813839,0,345.9,41.23,0,1,0,0
66.1066,20.5813,4801000,4813839,0,351.98,31.62,0,1,0,0
66.0927,20.7981,4811000,4813839,0,358.24,22.36,0,1,0,0
66.0786,21.0147,4821000,4813839,0,364.66,14.14,0,1,0,0
66.0642,21.231,4831000,4813839,0,371.24,10.0,0,1,0,0
66.0495,21.4471,4841000,4813839,0,377.97,14.14,0,1,0,0
66.0346,21.663,4851000,4813839,0,384.84,22.36,0,1,0,0
66.0193,21.8786,4861000,4813839,0,391.85,31.62,0,1,0,0
66.0038,22.094,4871000,4813839,0,398.98,41.23,0,1,0,0
65.988,22.3092,4881000,4813839,0,406.24,50.99,0,1,0,0
65.972,22.5241,4891000,4813839,0,413.6,60.83,0,1,0,0
65.9556,22.7387,4901000,4813839,0,421.08,70.71,0,0,0,0
65.939,22.9531,4911000,4813839,0,428.66,80.62,0,0,0,0
66.4447,15.3417,4561000,4823839,0,287.97,70.0,0,0,0,0
66.4376,15.5633,4571000,4823839,0,287.35,60.0,0,1,0,0
66.4302,15.7848,4581000,4823839,0,287.07,50.0,0,1,0,0
66.4225,16.0061,4591000,4823839,0,287.15,40.0,0,1,0,0
66.4146,16.2274,4601000,4823839,0,287.57,30.0,0,1,0,0
66.4063,16.4485,4611000,4823839,0,288.33,20.0,0,1,0,0
66.3978,16.6694,4621000,4823839,0,289.45,10.0,0,1,0,0
66.389,16.8902,4631000,4823839,0,290.9,0.0,0,1,0,1
66.3799,17.1109,4641000,4823839,0,292.68,10.0,0,1,0,0
66.3705,17.3314,4651000,4823839,0,294.8,20.0,0,1,0,0
66.3608,17.5517,4661000,4823839,0,297.23,30.0,0,1,0,0
66.3509,17.7719,4671000,4823839,0,299.98,40.0,0,1,0,0
66.3407,17.992,4681000,4823839,0,303.03,50.0,0,1,0,0
66.3301,18.2118,4691000,4823839,0,306.39,60.0,0,1,0,0
66.3193,18.4315,4701000,4823839,0,310.02,70.0,0,0,0,0
66.3082,18.651,4711000,4823839,0,313.94,67.08,0,0,0,0
66.2969,18.8704,4721000,4823839,0,318.12,63.25,0,1,0,0
66.2852,19.0895,4731000,4823839,0,322.55,60.83,0,1,0,0
66.2733,19.3085,4741000,4823839,0,327.23,60.0,0,1,0,0
66.261,19.5272,4751000,4823839,0,332.15,60.83,0,1,0,0
66.2485,19.7458,4761000,4823839,0,337.29,63.25,0,1,0,0
66.2358,19.9641,4771000,4823839,0,342.65,63.25,0,1,0,0
66.2227,20.1823,4781000,4823839,0,348.21,53.85,0,1,0,0
66.2093,20.4002,4791000,4823839,0,353.96,44.72,0,1,0,0
66.1957,20.6179,4801000,4823839,0,359.91,36.06,0,1,0,0
66.1818,20.8354,4811000,4823839,0,366.03,28.28,0,1,0,0
66.1676,21.0527,4821000,4823839,0,372.31,22.36,0,1,0,0
66.1532,21.2698,4831000,4823839,0,378.76,20.0,0,1,0,0
66.1384,21.4866,4841000,4823839,0,385.36,22.36,0,1,0,0
66.1234,21.7031,4851000,4823839,0,392.1,28.28,0,1,0,0
66.1081,21.9195,4861000,4823839,0,398.98,36.06,0,1,0,0
66.0926,22.1356,4871000,4823839,0,405.99,44.72,0,1,0,0
66.0767,22.3514,4881000,4823839,0,413.12,53.85,0,1,0,0
66.0606,22.567,4891000,4823839,0,420.37,63.25,0,1,0,0
66.0442,22.7824,4901000,4823839,0,427.73,72.8,0,0,0,0
66.0275,22.9975,4911000,4823839,0,435.19,82.46,0,0,0,0
66.5277,15.5829,4571000,4833839,0,297.34,60.83,0,1,0,0
66.5203,15.8052,4581000,4833839,0,297.07,50.99,0,1,0,0
66.5126,16.0273,4591000,4833839,0,297.14,41.23,0,1,0,0
66.5046,16.2493,4601000,4833839,0,297.55,31.62,0,1,0,0
66.4963,16.4711,4611000,4833839,0,298.29,22.36,0,1,0,0
66.4877,16.6928,4621000,4833839,0,299.37,14.14,0,1,0,0
66.4789,16.9144,4631000,4833839,0,300.77,10.0,0,1,0,0
66.4698,17.1358,4641000,4833839,0,302.5,14.14,0,1,0,0
66.4603,17.3571,4651000,4833839,0,304.54,22.36,0,1,0,0
66.4506,17.5782,4661000,4833839,0,306.9,31.62,0,1,0,0
66.4406,17.7992,4671000,4833839,0,309.56,41.23,0,1,0,0
66.4304,18.02,4681000,4833839,0,312.52,50.99,0,1,0,0
66.4198,18.2406,4691000,4833839,0,315.77,60.83,0,1,0,0
66.4089,18.461,4701000,4833839,0,319.3,64.03,0,0,0,0
66.3978,18.6813,4711000,4833839,0,323.11,58.31,0,1,0,0
66.3864,18.9014,4721000,4833839,0,327.17,53.85,0,1,0,0
66.3747,19.1212,4731000,4833839,0,331.48,50.99,0,1,0,0
66.3627,19.3409,4741000,4833839,0,336.04,50.0,0,1,0,0
66.3504,19.5604,4751000,4833839,0,340.83,50.99,0,1,0,0
66.3379,19.7797,4761000,4833839,0,345.84,53.85,0,1,0,0
66.325,19.9988,4771000,4833839,0,351.07,58.31,0,1,0,0
66.3119,20.2177,4781000,4833839,0,356.5,58.31,0,1,0,0
66.2985,20.4364,4791000,4833839,0,362.12,50.0,0,1,0,0
66.2849,20.6548,4801000,4833839,0,367.93,42.43,0,1,0,0
66.2709,20.873,4811000,4833839,0,373.92,36.06,0,1,0,0
66.2567,21.091,4821000,4833839,0,380.08,31.62,0,1,0,0
66.2422,21.3088,4831000,4833839,0,386.39,30.0,0,1,0,0
66.2274,21.5263,4841000,4833839,0,392.86,31.62,0,1,0,0
66.2123,21.7436,4851000,4833839,0,399.48,36.06,0,1,0,0
66.1969,21.9607,4861000,4833839,0,406.23,42.43,0,1,0,0
66.1813,22.1775,4871000,4833839,0,413.12,50.0,0,1,0,0
66.1654,22.394,4881000,4833839,0,420.13,58.31,0,1,0,0
66.1492,22.6103,4891000,4833839,0,427.26,67.08,0,0,0,0
66.1328,22.8264,4901000,4833839,0,434.5,76.16,0,0,0,0
66.116,23.0422,4911000,4833839,0,441.85,85.44,0,0,0,0
66.6177,15.6027,4571000,4843839,0,307.33,63.25,0,1,0,0
66.6103,15.8257,4581000,4843839,0,307.07,53.85,0,1,0,0
66.6026,16.0486,4591000,4843839,0,307.14,44.72,0,1,0,0
66.5946,16.2714,4601000,4843839,0,307.53,36.06,0,1,0,0
66.5863,16.494,4611000,4843839,0,308.25,28.28,0,1,0,0
66.5777,16.7165,4621000,4843839,0,309.29,22.36,0,1,0,0
66.5688,16.9388,4631000,4843839,0,310.65,20.0,0,1,0,0
66.5596,17.161,4641000,4843839,0,312.32,22.36,0,1,0,0
66.5501,17.383,4651000,4843839,0,314.3,28.28,0,1,0,0
66.5404,17.6049,4661000,4843839,0,316.59,36.06,0,1,0,0
66.5304,17.8266,4671000,4843839,0,319.17,44.72,0,1,0,0
66.52,18.0482,4681000,4843839,0,322.04,53.85,0,1,0,0
66.5094,18.2696,4691000,4843839,0,325.2,63.25,0,1,0,0
66.4986,18.4907,4701000,4843839,0,328.63,56.57,0,1,0,0
66.4874,18.7118,4711000,4843839,0,332.32,50.0,0,1,0,0
66.4759,18.9326,4721000,4843839,0,336.27,44.72,0,1,0,0
66.4642,19.1532,4731000,4843839,0,340.47,41.23,0,1,0,0
66.4521,19.3737,4741000,4843839,0,344.91,40.0,0,1,0,0
66.4398,19.5939,4751000,4843839,0,349.58,41.23,0,1,0,0
66.4272,19.8139,4761000,4843839,0,354.47,44.72,0,1,0,0
66.4143,20.0338,4771000,4843839,0,359.57,50.0,0,1,0,0
66.4012,20.2534,4781000,4843839,0,364.87,56.57,0,1,0,0
66.3877,20.4728,4791000,4843839,0,370.37,56.57,0,1,0,0
66.374,20.692,4801000,4843839,0,376.05,50.0,0,1,0,0
66.36,20.9109,4811000,4843839,0,381.91,44.72,0,1,0,0
66.3457,21.1297,4821000,4843839,0,387.94,41.23,0,1,0,0
66.3311,21.3481,4831000,4843839,0,394.13,40.0,0,1,0,0
66.3163,21.5664,4841000,4843839,0,400.48,41.23,0,1,0,0
66.3011,21.7844,4851000,4843839,0,406.97,44.72,0,1,0,0
66.2857,22.0022,4861000,4843839,0,413.6,50.0,0,1,0,0
66.2701,22.2197,4871000,4843839,0,420.37,56.57,0,1,0,0
66.2541,22.437,4881000,4843839,0,427.26,64.03,0,0,0,0
66.2378,22.654,4891000,4843839,0,434.27,72.11,0,0,0,0
66.2213,22.8707,4901000,4843839,0,441.4,80.62,0,0,0,0
66.2045,23.0872,4911000,4843839,0,448.64,89.44,0,0,0,0
66.7078,15.6226,4571000,4853839,0,317.32,67.08,0,0,0,0
66.7004,15.8464,4581000,4853839,0,317.07,58.31,0,1,0,0
66.6926,16.0701,4591000,4853839,0,317.14,50.0,0,1,0,0
66.6846,16.2936,4601000,4853839,0,317.52,42.43,0,1,0,0
66.6762,16.517,4611000,4853839,0,318.21,36.06,0,1,0,0
66.6676,16.7403,4621000,4853839,0,319.22,31.62,0,1,0,0
66.6587,16.9634,4631000,4853839,0,320.54,30.0,0,1,0,0
66.6495,17.1864,4641000,4853839,0,322.16,31.62,0,1,0,0
66.64,17.4092,4651000,4853839,0,324.08,36.06,0,1,0,0
66.6302,17.6318,4661000,4853839,0,326.3,42.43,0,1,0,0
66.6201,17.8543,4671000,4853839,0,328.8,50.0,0,1,0,0
66.6098,18.0766,4681000,4853839,0,331.59,58.31,0,1,0,0
66.5991,18.2988,4691000,4853839,0,334.66,58.31,0,1,0,0
66.5882,18.5207,4701000,4853839,0,337.99,50.0,0,1,0,0
66.577,18.7425,4711000,4853839,0,341.58,42.43,0,1,0,0
66.5654,18.9641,4721000,4853839,0,345.43,36.06,0,1,0,0
66.5537,19.1855,4731000,4853839,0,349.52,31.62,0,1,0,0
66.5416,19.4066,4741000,4853839,0,353.84,30.0,0,1,0,0
66.5292,19.6276,4751000,4853839,0,358.4,31.62,0,1,0,0
66.5166,19.8484,4761000,4853839,0,363.17,36.06,0,1,0,0
66.5036,20.069,4771000,4853839,0,368.15,42.43,0,1,0,0
66.4904,20.2894,4781000,4853839,0,373.33,50.0,0,1,0,0
66.4769,20.5095,4791000,4853839,0,378.7,58.31,0,1,0,0
66.4631,20.7294,4801000,4853839,0,384.26,58.31,0,1,0,0
66.4491,20.9491,4811000,4853839,0,390.0,53.85,0,1,0,0
66.4347,21.1686,4821000,4853839,0,395.9,50.99,0,1,0,0
66.4201,21.3878,4831000,4853839,0,401.97,50.0,0,1,0,0
66.4052,21.6068,4841000,4853839,0,408.2,50.99,0,1,0,0
66.39,21.8255,4851000,4853839,0,414.57,53.85,0,1,0,0
66.3745,22.044,4861000,4853839,0,421.08,58.31,0,1,0,0
66.3588,22.2622,4871000,4853839,0,427.73,64.03,0,0,0,0
66.3428,22.4802,4881000,4853839,0,434.5,70.71,0,0,0,0
66.3265,22.698,4891000,4853839,0,441.4,78.1,0,0,0,0
66.3099,22.9154,4901000,4853839,1,448.41,86.02,0,0,0,0
66.293,23.1326,4911000,4853839,0,455.54,94.34,0,0,0,0
66.7904,15.8673,4581000,4863839,0,327.07,64.03,0,0,0,0
66.7826,16.0917,4591000,4863839,0,327.14,56.57,0,1,0,0
66.7746,16.3161,4601000,4863839,0,327.51,50.0,0,1,0,0
66.7662,16.5402,4611000,4863839,0,328.18,44.72,0,1,0,0
66.7575,16.7643,4621000,4863839,0,329.16,41.23,0,1,0,0
66.7486,16.9882,4631000,4863839,0,330.43,40.0,0,1,0,0
66.7393,17.2119,4641000,4863839,0,332.0,41.23,0,1,0,0
66.7298,17.4355,4651000,4863839,0,333.87,44.72,0,1,0,0
66.72,17.6589,4661000,4863839,0,336.02,50.0,0,1,0,0
66.7099,17.8822,4671000,4863839,0,338.46,56.57,0,1,0,0
66.6995,18.1053,4681000,4863839,0,341.17,63.25,0,1,0,0
66.6888,18.3282,4691000,4863839,0,344.15,53.85,0,1,0,0
66.6778,18.5509,4701000,4863839,0,347.39,44.72,0,1,0,0
66.6665,18.7734,4711000,4863839,0,350.89,36.06,0,1,0,0
66.655,18.9958,4721000,4863839,0,354.63,28.28,0,1,0,0
66.6431,19.2179,4731000,4863839,0,358.61,22.36,0,1,0,0
66.631,19.4399,4741000,4863839,0,362.83,20.0,0,1,0,0
66.6186,19.6616,4751000,4863839,0,367.27,22.36,0,1,0,0
66.6059,19.8832,4761000,4863839,0,371.93,28.28,0,1,0,0
66.5929,20.1045,4771000,4863839,0,376.79,36.06,0,1,0,0
66.5797,20.3256,4781000,4863839,0,381.86,44.72,0,1,0,0
66.5661,20.5465,4791000,4863839,0,387.11,53.85,0,1,0,0
66.5523,20.7672,4801000,4863839,0,392.55,63.25,0,1,0,0
66.5382,20.9876,4811000,4863839,0,398.17,63.25,0,1,0,0
66.5237,21.2078,4821000,4863839,0,403.96,60.83,0,1,0,0
66.5091,21.4278,4831000,4863839,0,409.91,60.0,0,1,0,0
66.4941,21.6475,4841000,4863839,0,416.01,60.83,0,1,0,0
66.4789,21.8669,4851000,4863839,0,422.26,63.25,0,1,0,0
66.4633,22.0862,4861000,4863839,0,428.66,67.08,0,0,0,0
66.4475,22.3051,4871000,4863839,0,435.19,72.11,0,0,0,0
66.4314,22.5238,4881000,4863839,0,441.85,78.1,0,0,0,0
66.4151,22.7423,4891000,4863839,0,448.64,84.85,0,0,0,0
66.3984,22.9604,4901000,4863839,0,455.54,92.2,0,0,0,0
66.3815,23.1783,4911000,4863839,0,462.56,100.0,0,0,0,0
66.8805,15.8883,4581000,4873839,0,337.07,70.71,0,0,0,0
66.8727,16.1135,4591000,4873839,0,337.13,64.03,0,0,0,0
66.8646,16.3387,4601000,4873839,0,337.49,58.31,0,1,0,0
66.8561,16.5636,4611000,4873839,0,338.15,53.85,0,1,0,0
66.8475,16.7885,4621000,4873839,0,339.09,50.99,0,1,0,0
66.8385,17.0132,4631000,4873839,0,340.33,50.0,0,1,0,0
66.8292,17.2377,4641000,4873839,0,341.86,50.99,0,1,0,0
66.8196,17.4621,4651000,4873839,0,343.67,53.85,0,1,0,0
66.8098,17.6863,4661000,4873839,0,345.76,58.31,0,1,0,0
66.7996,17.9103,4671000,4873839,0,348.13,64.03,0,0,0,0
66.7892,18.1342,4681000,4873839,0,350.76,60.83,0,1,0,0
66.7784,18.3578,4691000,4873839,0,353.66,50.99,0,1,0,0
66.7674,18.5813,4701000,4873839,0,356.82,41.23,0,1,0,0
66.7561,18.8047,4711000,4873839,0,360.22,31.62,0,1,0,0
66.7445,19.0278,4721000,4873839,0,363.87,22.36,0,1,0,0
66.7326,19.2507,4731000,4873839,0,367.76,14.14,0,1,0,0
66.7204,19.4734,4741000,4873839,0,371.87,10.0,0,1,0,0
66.708,19.6959,4751000,4873839,0,376.2,14.14,0,1,0,0
66.6952,19.9182,4761000,4873839,0,380.75,22.36,0,1,0,0
66.6822,20.1403,4771000,4873839,0,385.5,31.62,0,1,0,0
66.6689,20.3622,4781000,4873839,0,390.45,41.23,0,1,0,0
66.6553,20.5838,4791000,4873839,0,395.6,50.99,0,1,0,0
66.6414,20.8052,4801000,4873839,0,400.92,60.83,0,1,0,0
66.6272,21.0264,4811000,4873839,0,406.42,70.71,0,0,0,0
66.6128,21.2473,4821000,4873839,0,412.1,70.71,0,0,0,0
66.598,21.468,4831000,4873839,0,417.93,70.0,0,0,0,0
66.583,21.6885,4841000,4873839,0,423.92,70.71,0,0,0,0
66.5677,21.9087,4851000,4873839,0,430.06,72.8,0,0,0,0
66.5521,22.1286,4861000,4873839,0,436.34,76.16,0,0,0,0
66.5362,22.3483,4871000,4873839,0,442.76,80.62,0,0,0,0
66.5201,22.5678,4881000,4873839,0,449.3,86.02,0,0,0,0
66.5037,22.7869,4891000,4873839,0,455.98,92.2,0,0,0,0
66.487,23.0058,4901000,4873839,0,462.77,98.99,0,0,0,0
66.47,23.2244,4911000,4873839,0,469.68,106.3,0,0,0,0
66.9706,15.9095,4581000,4883839,0,347.07,78.1,0,0,0,0
66.9627,16.1355,4591000,4883839,0,347.13,72.11,0,0,0,0
66.9546,16.3615,4601000,4883839,0,347.48,67.08,0,0,0,0
66.9461,16.5872,4611000,4883839,0,348.11,63.25,0,1,0,0
66.9374,16.8129,4621000,4883839,0,349.04,60.83,0,1,0,0
66.9284,17.0383,4631000,4883839,0,350.24,60.0,0,1,0,0
66.9191,17.2637,4641000,4883839,0,351.72,60.83,0,1,0,0
66.9094,17.4888,4651000,4883839,0,353.48,63.25,0,1,0,0
66.8995,17.7138,4661000,4883839,0,355.52,67.08,0,0,0,0
66.8894,17.9386,4671000,4883839,0,357.82,70.0,0,0,0,0
66.8789,18.1633,4681000,4883839,0,360.38,60.0,0,1,0,0
66.8681,18.3877,4691000,4883839,0,363.21,50.0,0,1,0,0
66.857,18.612,4701000,4883839,0,366.28,40.0,0,1,0,0
66.8457,18.8361,4711000,4883839,0,369.6,30.0,0,1,0,0
66.834,19.06,4721000,4883839,0,373.16,20.0,0,1,0,0
66.8221,19.2837,4731000,4883839,0,376.94,10.0,0,1,0,0
66.8099,19.5072,4741000,4883839,0,380.96,0.0,0,1,0,1
66.7974,19.7305,4751000,4883839,0,385.19,10.0,0,1,0,0
66.7846,19.9535,4761000,4883839,0,389.63,20.0,0,1,0,0
66.7715,20.1764,4771000,4883839,0,394.28,30.0,0,1,0,0
66.7581,20.399,4781000,4883839,0,399.12,40.0,0,1,0,0
66.7445,20.6214,4791000,4883839,0,404.15,50.0,0,1,0,0
66.7305,20.8435,4801000,4883839,0,409.37,60.0,0,1,0,0
66.7163,21.0655,4811000,4883839,0,414.76,70.0,0,0,0,0
66.7018,21.2872,4821000,4883839,0,420.31,72.8,0,0,0,0
66.687,21.5086,4831000,4883839,0,426.03,70.71,0,0,0,0
66.6719,21.7298,4841000,4883839,0,431.91,70.0,0,0,0,0
66.6565,21.9508,4851000,4883839,0,437.94,70.71,0,0,0,0
66.6409,22.1714,4861000,4883839,0,444.11,72.8,0,0,0,0
66.625,22.3919,4871000,4883839,0,450.41,76.16,0,0,0,0
66.6088,22.612,4881000,4883839,0,456.85,80.62,0,0,0,0
66.5923,22.8319,4891000,4883839,0,463.42,86.02,0,0,0,0
66.5755,23.0515,4901000,4883839,0,470.11,92.2,0,0,0,0
66.5584,23.2709,4911000,4883839,0,476.91,98.99,0,0,0,0
67.0528,16.1577,4591000,4893839,0,357.13,80.62,0,0,0,0
67.0446,16.3844,4601000,4893839,0,357.47,76.16,0,0,0,0
67.0361,16.611,4611000,4893839,0,358.09,72.8,0,0,0,0
67.0273,16.8375,4621000,4893839,0,358.98,70.71,0,0,0,0
67.0183,17.0637,4631000,4893839,0,360.15,70.0,0,0,0,0
67.0089,17.2899,4641000,4893839,0,361.59,70.71,0,0,0,0
66.9993,17.5158,4651000,4893839,0,363.31,72.8,0,0,0,0
66.9893,17.7416,4661000,4893839,0,365.29,76.16,0,0,0,0
66.9791,17.9672,4671000,4893839,0,367.53,70.71,0,0,0,0
66.9686,18.1926,4681000,4893839,0,370.02,60.83,0,1,0,0
66.9578,18.4179,4691000,4893839,0,372.77,50.99,0,1,0,0
66.9467,18.6429,4701000,4893839,0,375.77,41.23,0,1,0,0
66.9353,18.8678,4711000,4893839,0,379.0,31.62,0,1,0,0
66.9236,19.0925,4721000,4893839,0,382.47,22.36,0,1,0,0
66.9116,19.317,4731000,4893839,0,386.17,14.14,0,1,0,0
66.8993,19.5412,4741000,4893839,0,390.09,10.0,0,1,0,0
66.8868,19.7653,4751000,4893839,0,394.22,14.14,0,1,0,0
66.8739,19.9891,4761000,4893839,0,398.56,22.36,0,1,0,0
66.8608,20.2127,4771000,4893839,0,403.11,31.62,0,1,0,0
66.8474,20.4361,4781000,4893839,0,407.84,41.23,0,1,0,0
66.8337,20.6593,4791000,4893839,0,412.77,50.99,0,1,0,0
66.8197,20.8822,4801000,4893839,0,417.88,60.83,0,1,0,0
66.8054,21.1049,4811000,4893839,0,423.16,67.08,0,0,0,0
66.7908,21.3273,4821000,4893839,0,428.61,63.25,0,1,0,0
66.7759,21.5495,4831000,4893839,0,434.22,60.83,0,1,0,0
66.7608,21.7715,4841000,4893839,0,439.99,60.0,0,1,0,0
66.7454,21.9932,4851000,4893839,0,445.9,60.83,0,1,0,0
66.7297,22.2146,4861000,4893839,0,451.97,63.25,0,1,0,0
66.7137,22.4357,4871000,4893839,0,458.16,67.08,0,0,0,0
66.6974,22.6566,4881000,4893839,0,464.5,72.11,0,0,0,0
66.6808,22.8773,4891000,4893839,0,470.95,78.1,0,0,0,0
66.664,23.0976,4901000,4893839,0,477.54,84.85,0,0,0,0
66.6469,23.3177,4911000,4893839,0,484.23,92.2,0,0,0,0
67.1428,16.1801,4591000,4903839,0,367.13,89.44,0,0,0,0
67.1346,16.4076,4601000,4903839,0,367.46,85.44,0,0,0,0
67.1261,16.635,4611000,4903839,0,368.06,82.46,0,0,0,0
67.1173,16.8622,4621000,4903839,0,368.93,80.62,0,0,0,0
67.1082,17.0893,4631000,4903839,0,370.07,80.0,0,0,0,0
67.0988,17.3162,4641000,4903839,0,371.47,80.62,0,0,0,0
67.0891,17.543,4651000,4903839,0,373.14,82.46,0,0,0,0
67.0791,17.7696,4661000,4903839,0,375.07,82.46,0,0,0,0
67.0689,17.996,4671000,4903839,0,377.25,72.8,0,0,0,0
67.0583,18.2222,4681000,4903839,0,379.68,63.25,0,1,0,0
67.0474,18.4483,4691000,4903839,0,382.36,53.85,0,1,0,0
67.0363,18.6741,4701000,4903839,0,385.28,44.72,0,1,0,0
67.0248,18.8998,4711000,4903839,0,388.44,36.06,0,1,0,0
67.0131,19.1252,4721000,4903839,0,391.83,28.28,0,1,0,0
67.0011,19.3505,4731000,4903839,0,395.44,22.36,0,1,0,0
66.9888,19.5755,4741000,4903839,0,399.26,20.0,0,1,0,0
66.9762,19.8004,4751000,4903839,0,403.3,22.36,0,1,0,0
66.9633,20.025,4761000,4903839,0,407.55,28.28,0,1,0,0
